,Station,Observation.id,Observation.date,Description,Media.file,Total.length,FPS,Station.1,Start.Date,Subject,Behavior,Behavioral.category,Modifiers,Behavior.type,Start..s.,Stop..s.,Duration..s.,Comment.start,Comment.stop,Observer,StationDeployDate,Population,Video_file_name,Date.modified,RFID,Treatment,Date_recorded,Time_recorded,RFID_DateTime,Night,Exclude,time_diff,group_id,inds,Individual_ID,group_sum,Behave_prop,Cumulative_score,Sex,Age,Weight,Health
1,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0098.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2795.763,2796.636,0.873,,,1,28/05/2022,Outside,RCNX0098.AVI,29/05/2022 22:24,R59,F,29/05/2022,22H 24M 0S,29/05/2022 22:24,2,NA,NA,1,1,9.56E+14,180.796,0.004828647,10,M,A,740,2
2,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0098.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2796.637,2803.786,7.149,,,1,28/05/2022,Outside,RCNX0098.AVI,29/05/2022 22:24,R59,F,29/05/2022,22H 24M 0S,29/05/2022 22:24,2,NA,0,1,1,9.56E+14,180.796,0.039541804,10,M,A,740,2
3,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0098.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2803.787,2835.792,32.005,,,1,28/05/2022,Outside,RCNX0098.AVI,29/05/2022 22:24,R59,F,29/05/2022,22H 24M 0S,29/05/2022 22:24,2,NA,0,1,1,9.56E+14,180.796,0.177022722,10,M,A,740,2
4,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0099.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2835.793,2838.141,2.348,,,1,28/05/2022,Outside,RCNX0099.AVI,29/05/2022 22:25,R59,F,29/05/2022,22H 25M 0S,29/05/2022 22:25,2,NA,60,1,1,9.56E+14,180.796,0.012987013,10,M,A,740,2
5,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0099.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2838.142,2843.942,5.8,,,1,28/05/2022,Outside,RCNX0099.AVI,29/05/2022 22:25,R59,F,29/05/2022,22H 25M 0S,29/05/2022 22:25,2,NA,0,1,1,9.56E+14,180.796,0.032080356,10,M,A,740,2
6,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0099.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2843.943,2976.564,132.621,,,1,28/05/2022,Outside,RCNX0099.AVI,29/05/2022 22:25,R59,F,29/05/2022,22H 25M 0S,29/05/2022 22:25,2,NA,0,1,1,9.56E+14,180.796,0.733539459,10,M,A,740,2
7,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0178.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,5217.313,5225.385,8.072,,,1,28/05/2022,Outside,RCNX0178.AVI,30/05/2022 18:49,R59,F,30/05/2022,18H 49M 0S,30/05/2022 18:49,3,NA,900,11,1,9.56E+14,206.434,0.039102086,10,M,A,740,2
8,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0178.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,5225.386,5228.221,2.835,,,1,28/05/2022,Outside,RCNX0178.AVI,30/05/2022 18:49,R59,F,30/05/2022,18H 49M 0S,30/05/2022 18:49,3,NA,0,11,1,9.56E+14,206.434,0.013733203,10,M,A,740,2
9,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0179.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,5228.222,5250.686,22.464,,,1,28/05/2022,Outside,RCNX0179.AVI,30/05/2022 18:50,R59,F,30/05/2022,18H 50M 0S,30/05/2022 18:50,3,NA,60,11,1,9.56E+14,206.434,0.108819284,10,M,A,740,2
10,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0179.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,5250.687,5254.166,3.479,,,1,28/05/2022,Outside,RCNX0179.AVI,30/05/2022 18:50,R59,F,30/05/2022,18H 50M 0S,30/05/2022 18:50,3,NA,0,11,1,9.56E+14,206.434,0.016852844,10,M,A,740,2
11,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0179.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,5254.166,5292.746,38.58,,,1,28/05/2022,Outside,RCNX0179.AVI,30/05/2022 18:50,R59,F,30/05/2022,18H 50M 0S,30/05/2022 18:50,3,NA,0,11,1,9.56E+14,206.434,0.186887819,10,M,A,740,2
12,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0181.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,5292.747,5297.77,5.023,,,1,28/05/2022,Outside,RCNX0181.AVI,30/05/2022 18:51,R59,F,30/05/2022,18H 51M 0S,30/05/2022 18:51,3,NA,60,11,1,9.56E+14,206.434,0.024332232,10,M,A,740,2
13,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0181.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,5297.771,5306.271,8.5,,,1,28/05/2022,Outside,RCNX0181.AVI,30/05/2022 18:51,R59,F,30/05/2022,18H 51M 0S,30/05/2022 18:51,3,NA,0,11,1,9.56E+14,206.434,0.041175388,10,M,A,740,2
14,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0181.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,5306.272,5353.391,47.119,,,1,28/05/2022,Outside,RCNX0181.AVI,30/05/2022 18:51,R59,F,30/05/2022,18H 51M 0S,30/05/2022 18:51,3,NA,0,11,1,9.56E+14,206.434,0.228252129,10,M,A,740,2
15,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0183.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,5353.392,5362.34,8.948,,,1,28/05/2022,Outside,RCNX0183.AVI,30/05/2022 18:53,R59,F,30/05/2022,18H 53M 0S,30/05/2022 18:53,3,NA,120,11,1,9.56E+14,206.434,0.043345573,10,M,A,740,2
16,32,32_WWF28_20220528_KHOA,30/11/2022 21:38,NA,D:/QUENDA_VIDEOS/32_WWF28_20220528/RCNX0183.AVI,6525.12,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,5362.341,5423.755,61.414,,,1,28/05/2022,Outside,RCNX0183.AVI,30/05/2022 18:53,R59,F,30/05/2022,18H 53M 0S,30/05/2022 18:53,3,NA,0,11,1,9.56E+14,206.434,0.297499443,10,M,A,740,2
17,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0004.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,99.76,127.947,28.187,,,1,28/05/2022,Outside,RCNX0004.AVI,28/05/2022 16:50,R7,C,28/05/2022,16H 50M 0S,28/05/2022 16:50,1,NA,420,3,1,9.56E+14,449.655,0.062685837,8,M,A,1340,2
18,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0004.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,99.761,127.946,28.185,,,1,28/05/2022,Outside,RCNX0004.AVI,28/05/2022 16:50,R7,C,28/05/2022,16H 50M 0S,28/05/2022 16:50,1,NA,0,3,1,9.56E+14,449.655,0.062681389,8,M,A,1340,2
19,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0005.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,130.585,177.178,46.593,,,1,28/05/2022,Outside,RCNX0005.AVI,28/05/2022 16:52,R7,C,28/05/2022,16H 52M 0S,28/05/2022 16:52,1,NA,120,3,1,9.56E+14,449.655,0.103619442,8,M,A,1340,2
20,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0005.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,130.586,137.163,6.577,,,1,28/05/2022,Outside,RCNX0005.AVI,28/05/2022 16:52,R7,C,28/05/2022,16H 52M 0S,28/05/2022 16:52,1,NA,0,3,1,9.56E+14,449.655,0.014626769,8,M,A,1340,2
21,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0005.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,137.164,140.754,3.59,,,1,28/05/2022,Outside,RCNX0005.AVI,28/05/2022 16:52,R7,C,28/05/2022,16H 52M 0S,28/05/2022 16:52,1,NA,0,3,1,9.56E+14,449.655,0.007983899,8,M,A,1340,2
22,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0006.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,140.755,177.177,36.422,,,1,28/05/2022,Outside,RCNX0006.AVI,28/05/2022 16:54,R7,C,28/05/2022,16H 54M 0S,28/05/2022 16:54,1,NA,120,3,1,9.56E+14,449.655,0.080999878,8,M,A,1340,2
23,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0007.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,179.925,395.601,215.676,,,1,28/05/2022,Outside,RCNX0007.AVI,28/05/2022 16:56,R7,C,28/05/2022,16H 56M 0S,28/05/2022 16:56,1,NA,120,3,1,9.56E+14,449.655,0.47964773,8,M,A,1340,2
24,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0007.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,179.926,264.351,84.425,,,1,28/05/2022,Outside,RCNX0007.AVI,28/05/2022 16:56,R7,C,28/05/2022,16H 56M 0S,28/05/2022 16:56,1,NA,0,3,1,9.56E+14,449.655,0.187755057,8,M,A,1340,2
25,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0010.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Bipedal,Vigilance,NA,STATE,264.352,268.602,4.25,,,1,28/05/2022,Outside,RCNX0010.AVI,28/05/2022 17:01,R7,C,28/05/2022,17H 1M 0S,28/05/2022 17:01,1,NA,300,4,1,9.56E+14,325.206,0.01306864,8,M,A,1340,2
26,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0010.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,268.603,280.005,11.402,,,1,28/05/2022,Outside,RCNX0010.AVI,28/05/2022 17:01,R7,C,28/05/2022,17H 1M 0S,28/05/2022 17:01,1,NA,0,4,1,9.56E+14,325.206,0.035060854,8,M,A,1340,2
27,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0011.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,280.006,299.65,19.644,,,1,28/05/2022,Outside,RCNX0011.AVI,28/05/2022 17:02,R7,C,28/05/2022,17H 2M 0S,28/05/2022 17:02,1,NA,60,4,1,9.56E+14,325.206,0.06040479,8,M,A,1340,2
28,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0011.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,299.651,311.2,11.549,,,1,28/05/2022,Outside,RCNX0011.AVI,28/05/2022 17:02,R7,C,28/05/2022,17H 2M 0S,28/05/2022 17:02,1,NA,0,4,1,9.56E+14,325.206,0.035512875,8,M,A,1340,2
29,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0012.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,311.201,332.59,21.389,,,1,28/05/2022,Outside,RCNX0012.AVI,28/05/2022 17:03,R7,C,28/05/2022,17H 3M 0S,28/05/2022 17:03,1,NA,60,4,1,9.56E+14,325.206,0.065770619,8,M,A,1340,2
30,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0012.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,332.591,346.65,14.059,,,1,28/05/2022,Outside,RCNX0012.AVI,28/05/2022 17:03,R7,C,28/05/2022,17H 3M 0S,28/05/2022 17:03,1,NA,0,4,1,9.56E+14,325.206,0.04323106,8,M,A,1340,2
31,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0013.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,346.651,395.6,48.949,,,1,28/05/2022,Outside,RCNX0013.AVI,28/05/2022 17:05,R7,C,28/05/2022,17H 5M 0S,28/05/2022 17:05,1,NA,120,4,1,9.56E+14,325.206,0.150516903,8,M,A,1340,2
32,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0015.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,396.752,520.092,123.34,,,1,28/05/2022,Outside,RCNX0015.AVI,28/05/2022 17:07,R7,C,28/05/2022,17H 7M 0S,28/05/2022 17:07,1,NA,120,4,1,9.56E+14,325.206,0.379267295,8,M,A,1340,2
33,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0015.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,396.753,467.377,70.624,,,1,28/05/2022,Outside,RCNX0015.AVI,28/05/2022 17:07,R7,C,28/05/2022,17H 7M 0S,28/05/2022 17:07,1,NA,0,4,1,9.56E+14,325.206,0.217166965,8,M,A,1340,2
34,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0026.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,710.556,722.205,11.649,,,1,28/05/2022,Outside,RCNX0026.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,6840,10,1,9.56E+14,409.889,0.028419889,10,M,A,740,2
35,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0026.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,722.206,726.512,4.306,,,1,28/05/2022,Outside,RCNX0026.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,0,10,1,9.56E+14,409.889,0.010505283,10,M,A,740,2
36,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0026.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,732.336,754.471,22.135,,,1,28/05/2022,Outside,RCNX0026.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,0,10,1,9.56E+14,409.889,0.054002425,10,M,A,740,2
37,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0026.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,732.337,739.539,7.202,,,1,28/05/2022,Outside,RCNX0026.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,0,10,1,9.56E+14,409.889,0.017570611,10,M,A,740,2
38,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0027.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,739.54,754.47,14.93,,,1,28/05/2022,Outside,RCNX0027.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,0,10,1,9.56E+14,409.889,0.036424495,10,M,A,740,2
39,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0027.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,758.272,976.101,217.829,,,1,28/05/2022,Outside,RCNX0027.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,0,10,1,9.56E+14,409.889,0.53143412,10,M,A,740,2
40,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0027.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,758.273,848.8,90.527,,,1,28/05/2022,Outside,RCNX0027.AVI,29/05/2022 1:28,R7,C,29/05/2022,1H 28M 0S,29/05/2022 1:28,1,NA,0,10,1,9.56E+14,409.889,0.220857354,10,M,A,740,2
41,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0030.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,848.801,890.112,41.311,,,1,28/05/2022,Outside,RCNX0030.AVI,29/05/2022 1:30,R7,C,29/05/2022,1H 30M 0S,29/05/2022 1:30,1,NA,120,10,1,9.56E+14,409.889,0.100785823,10,M,A,740,2
42,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0036.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,1004.2,1021.578,17.378,,,1,28/05/2022,Outside,RCNX0036.AVI,29/05/2022 17:25,R7,C,29/05/2022,17H 25M 0S,29/05/2022 17:25,2,NA,180,12,1,9.56E+14,716.38,0.024258075,8,M,A,1340,2
43,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0036.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,1004.201,1021.577,17.376,,,1,28/05/2022,Outside,RCNX0036.AVI,29/05/2022 17:25,R7,C,29/05/2022,17H 25M 0S,29/05/2022 17:25,2,NA,0,12,1,9.56E+14,716.38,0.024255284,8,M,A,1340,2
44,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0037.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,1037.732,1047.491,9.759,,,1,28/05/2022,Outside,RCNX0037.AVI,29/05/2022 17:27,R7,C,29/05/2022,17H 27M 0S,29/05/2022 17:27,2,NA,120,12,1,9.56E+14,716.38,0.013622658,8,M,A,1340,2
45,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0037.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,1037.733,1047.49,9.757,,,1,28/05/2022,Outside,RCNX0037.AVI,29/05/2022 17:27,R7,C,29/05/2022,17H 27M 0S,29/05/2022 17:27,2,NA,0,12,1,9.56E+14,716.38,0.013619867,8,M,A,1340,2
46,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0037.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,1052.114,1057.752,5.638,,,1,28/05/2022,Outside,RCNX0037.AVI,29/05/2022 17:27,R7,C,29/05/2022,17H 27M 0S,29/05/2022 17:27,2,NA,0,12,1,9.56E+14,716.38,0.007870125,8,M,A,1340,2
47,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0037.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,1052.115,1057.751,5.636,,,1,28/05/2022,Outside,RCNX0037.AVI,29/05/2022 17:27,R7,C,29/05/2022,17H 27M 0S,29/05/2022 17:27,2,NA,0,12,1,9.56E+14,716.38,0.007867333,8,M,A,1340,2
48,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0038.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,1059.389,1077.453,18.064,,,1,28/05/2022,Outside,RCNX0038.AVI,29/05/2022 17:28,R7,C,29/05/2022,17H 28M 0S,29/05/2022 17:28,2,NA,60,12,1,9.56E+14,716.38,0.025215668,8,M,A,1340,2
49,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0038.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,1059.39,1067.01,7.62,,,1,28/05/2022,Outside,RCNX0038.AVI,29/05/2022 17:28,R7,C,29/05/2022,17H 28M 0S,29/05/2022 17:28,2,NA,0,12,1,9.56E+14,716.38,0.010636813,8,M,A,1340,2
50,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0038.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,1067.011,1072.01,4.999,,,1,28/05/2022,Outside,RCNX0038.AVI,29/05/2022 17:28,R7,C,29/05/2022,17H 28M 0S,29/05/2022 17:28,2,NA,0,12,1,9.56E+14,716.38,0.00697814,8,M,A,1340,2
51,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0038.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,1072.011,1077.452,5.441,,,1,28/05/2022,Outside,RCNX0038.AVI,29/05/2022 17:28,R7,C,29/05/2022,17H 28M 0S,29/05/2022 17:28,2,NA,0,12,1,9.56E+14,716.38,0.007595131,8,M,A,1340,2
52,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0038.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,1078.227,1185.522,107.295,,,1,28/05/2022,Outside,RCNX0038.AVI,29/05/2022 17:28,R7,C,29/05/2022,17H 28M 0S,29/05/2022 17:28,2,NA,0,12,1,9.56E+14,716.38,0.149773863,8,M,A,1340,2
53,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0038.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,1078.228,1128.205,49.977,,,1,28/05/2022,Outside,RCNX0038.AVI,29/05/2022 17:28,R7,C,29/05/2022,17H 28M 0S,29/05/2022 17:28,2,NA,0,12,1,9.56E+14,716.38,0.069763254,8,M,A,1340,2
54,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0040.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,1128.206,1132.879,4.673,,,1,28/05/2022,Outside,RCNX0040.AVI,29/05/2022 17:30,R7,C,29/05/2022,17H 30M 0S,29/05/2022 17:30,2,NA,120,12,1,9.56E+14,716.38,0.006523074,8,M,A,1340,2
55,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0040.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,1132.88,1185.521,52.641,,,1,28/05/2022,Outside,RCNX0040.AVI,29/05/2022 17:30,R7,C,29/05/2022,17H 30M 0S,29/05/2022 17:30,2,NA,0,12,1,9.56E+14,716.38,0.073481951,8,M,A,1340,2
56,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0042.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,1191.344,1567.991,376.647,,,1,28/05/2022,Outside,RCNX0042.AVI,29/05/2022 17:32,R7,C,29/05/2022,17H 32M 0S,29/05/2022 17:32,2,NA,120,12,1,9.56E+14,716.38,0.525764259,8,M,A,1340,2
57,33,33_WWF52_20220528_KHOA,2/12/2022 10:33,NA,D:/QUENDA_VIDEOS/33_WWF52_20220528/RCNX0042.AVI,3362.24,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,1191.345,1203.796,12.451,,,1,28/05/2022,Outside,RCNX0042.AVI,29/05/2022 17:32,R7,C,29/05/2022,17H 32M 0S,29/05/2022 17:32,2,NA,0,12,1,9.56E+14,716.38,0.017380441,8,M,A,1340,2
